start_date,end_date,model_name,run_name,batch_size,num_epochs,learning_rate,input_shape,gpu_type,epoch_duration_sec,max_gpu_memory_mb,activation_functions,num_parameters,num_classes,dropout_rate,train_sample_count,val_sample_count
2025-04-30 02:41:14,2025-04-30 02:41:33,vit_large_patch16_384,vit_large_patch16_384_bsAUTO_lr0.001_do0.3_train500_epoch6,FAILED,6,0.001,"(3, 512, 512)",Quadro RTX 6000,,,,,,0.3,500,200
2025-04-30 02:41:33,2025-04-30 03:05:21,vit_large_patch16_384,vit_large_patch16_384_bsAUTO_lr0.0001_do0.3_train2000_epoch6,16,6,0.0001,"(3, 384, 384)",Quadro RTX 6000,234.9,15309.18,['GELU'],304715752,1000,0.3,2000,200
2025-04-30 03:05:21,2025-04-30 03:07:38,vit_large_patch16_384,vit_large_patch16_384_bsAUTO_lr0.0001_do0.1_train500_epoch2,16,2,0.0001,"(3, 384, 384)",Quadro RTX 6000,58.57,15309.18,['GELU'],304715752,1000,0.1,500,200
2025-04-30 03:07:38,2025-04-30 03:47:05,vit_large_patch16_384,vit_large_patch16_384_bsAUTO_lr0.001_do0.1_train5000_epoch4,16,4,0.001,"(3, 384, 384)",Quadro RTX 6000,586.96,15309.18,['GELU'],304715752,1000,0.1,5000,200
2025-04-30 03:47:05,2025-04-30 03:47:24,vit_large_patch16_384,vit_large_patch16_384_bsAUTO_lr0.001_do0.0_train2000_epoch4,FAILED,4,0.001,"(3, 512, 512)",Quadro RTX 6000,,,,,,0.0,2000,100
2025-04-30 03:47:24,2025-04-30 03:47:43,vit_large_patch16_384,vit_large_patch16_384_bsAUTO_lr0.001_do0.1_train5000_epoch4,FAILED,4,0.001,"(3, 512, 512)",Quadro RTX 6000,,,,,,0.1,5000,100
2025-04-30 03:47:43,2025-04-30 04:27:11,vit_large_patch16_384,vit_large_patch16_384_bsAUTO_lr0.0001_do0.3_train5000_epoch4,16,4,0.0001,"(3, 384, 384)",Quadro RTX 6000,587.3,15309.18,['GELU'],304715752,1000,0.3,5000,100
2025-04-30 04:27:11,2025-04-30 04:27:31,vit_large_patch16_384,vit_large_patch16_384_bsAUTO_lr0.01_do0.3_train500_epoch4,FAILED,4,0.01,"(3, 512, 512)",Quadro RTX 6000,,,,,,0.3,500,100
2025-04-30 04:27:31,2025-04-30 04:27:51,vit_large_patch16_384,vit_large_patch16_384_bsAUTO_lr0.0001_do0.3_train2000_epoch6,FAILED,6,0.0001,"(3, 512, 512)",Quadro RTX 6000,,,,,,0.3,2000,100
2025-04-30 04:27:51,2025-04-30 04:34:04,vit_large_patch16_384,vit_large_patch16_384_bsAUTO_lr0.001_do0.0_train500_epoch6,16,6,0.001,"(3, 384, 384)",Quadro RTX 6000,58.68,15309.18,['GELU'],304715752,1000,0.0,500,200
2025-04-30 04:34:04,2025-04-30 04:53:56,vit_large_patch16_384,vit_large_patch16_384_bsAUTO_lr0.01_do0.3_train5000_epoch2,16,2,0.01,"(3, 384, 384)",Quadro RTX 6000,585.54,15309.18,['GELU'],304715752,1000,0.3,5000,200
2025-04-30 04:53:56,2025-04-30 04:54:18,vit_large_patch16_384,vit_large_patch16_384_bsAUTO_lr0.01_do0.3_train5000_epoch2,FAILED,2,0.01,"(3, 512, 512)",Quadro RTX 6000,,,,,,0.3,5000,200
2025-04-30 04:54:18,2025-04-30 05:18:06,vit_large_patch16_384,vit_large_patch16_384_bsAUTO_lr0.001_do0.3_train2000_epoch6,16,6,0.001,"(3, 384, 384)",Quadro RTX 6000,234.7,15309.18,['GELU'],304715752,1000,0.3,2000,100
2025-04-30 05:18:06,2025-04-30 05:18:29,vit_large_patch16_384,vit_large_patch16_384_bsAUTO_lr0.01_do0.3_train2000_epoch4,FAILED,4,0.01,"(3, 512, 512)",Quadro RTX 6000,,,,,,0.3,2000,100
2025-04-30 05:18:29,2025-04-30 05:18:51,vit_large_patch16_384,vit_large_patch16_384_bsAUTO_lr0.0001_do0.1_train2000_epoch2,FAILED,2,0.0001,"(3, 512, 512)",Quadro RTX 6000,,,,,,0.1,2000,100
2025-04-30 05:18:51,2025-04-30 05:21:09,vit_large_patch16_384,vit_large_patch16_384_bsAUTO_lr0.0001_do0.3_train500_epoch2,16,2,0.0001,"(3, 384, 384)",Quadro RTX 6000,58.56,15309.18,['GELU'],304715752,1000,0.3,500,200
2025-04-30 05:21:09,2025-04-30 05:25:23,vit_large_patch16_384,vit_large_patch16_384_bsAUTO_lr0.0001_do0.0_train500_epoch4,16,4,0.0001,"(3, 384, 384)",Quadro RTX 6000,58.76,15309.18,['GELU'],304715752,1000,0.0,500,100
2025-04-30 05:25:23,2025-04-30 05:49:10,vit_large_patch16_384,vit_large_patch16_384_bsAUTO_lr0.01_do0.0_train2000_epoch6,16,6,0.01,"(3, 384, 384)",Quadro RTX 6000,234.26,15309.18,['GELU'],304715752,1000,0.0,2000,100
2025-04-30 05:49:10,2025-04-30 05:49:31,vit_large_patch16_384,vit_large_patch16_384_bsAUTO_lr0.001_do0.0_train5000_epoch4,FAILED,4,0.001,"(3, 512, 512)",Quadro RTX 6000,,,,,,0.0,5000,100
2025-04-30 05:49:31,2025-04-30 05:49:52,vit_large_patch16_384,vit_large_patch16_384_bsAUTO_lr0.01_do0.0_train2000_epoch6,FAILED,6,0.01,"(3, 512, 512)",Quadro RTX 6000,,,,,,0.0,2000,200
2025-04-30 05:49:52,2025-04-30 05:50:15,vit_large_patch16_384,vit_large_patch16_384_bsAUTO_lr0.0001_do0.3_train500_epoch2,FAILED,2,0.0001,"(3, 512, 512)",Quadro RTX 6000,,,,,,0.3,500,100
2025-04-30 05:50:15,2025-04-30 05:50:37,vit_large_patch16_384,vit_large_patch16_384_bsAUTO_lr0.01_do0.3_train5000_epoch4,FAILED,4,0.01,"(3, 512, 512)",Quadro RTX 6000,,,,,,0.3,5000,200
2025-04-30 05:50:37,2025-04-30 06:06:35,vit_large_patch16_384,vit_large_patch16_384_bsAUTO_lr0.0001_do0.0_train2000_epoch4,16,4,0.0001,"(3, 384, 384)",Quadro RTX 6000,234.61,15309.18,['GELU'],304715752,1000,0.0,2000,200
2025-04-30 06:06:35,2025-04-30 06:14:43,vit_large_patch16_384,vit_large_patch16_384_bsAUTO_lr0.01_do0.0_train2000_epoch2,16,2,0.01,"(3, 384, 384)",Quadro RTX 6000,234.18,15309.18,['GELU'],304715752,1000,0.0,2000,100
2025-04-30 06:14:43,2025-04-30 06:15:05,vit_large_patch16_384,vit_large_patch16_384_bsAUTO_lr0.01_do0.1_train2000_epoch4,FAILED,4,0.01,"(3, 512, 512)",Quadro RTX 6000,,,,,,0.1,2000,200
2025-04-30 06:15:05,2025-04-30 06:15:26,vit_large_patch16_384,vit_large_patch16_384_bsAUTO_lr0.01_do0.1_train500_epoch2,FAILED,2,0.01,"(3, 512, 512)",Quadro RTX 6000,,,,,,0.1,500,100
2025-04-30 06:15:26,2025-04-30 07:14:18,vit_large_patch16_384,vit_large_patch16_384_bsAUTO_lr0.01_do0.1_train5000_epoch6,16,6,0.01,"(3, 384, 384)",Quadro RTX 6000,585.27,15309.18,['GELU'],304715752,1000,0.1,5000,100
2025-04-30 07:14:18,2025-04-30 07:16:36,vit_large_patch16_384,vit_large_patch16_384_bsAUTO_lr0.01_do0.3_train500_epoch2,16,2,0.01,"(3, 384, 384)",Quadro RTX 6000,58.39,15309.18,['GELU'],304715752,1000,0.3,500,200
2025-04-30 07:16:36,2025-04-30 07:16:57,vit_large_patch16_384,vit_large_patch16_384_bsAUTO_lr0.001_do0.1_train5000_epoch6,FAILED,6,0.001,"(3, 512, 512)",Quadro RTX 6000,,,,,,0.1,5000,100
2025-04-30 07:16:57,2025-04-30 07:19:15,vit_large_patch16_384,vit_large_patch16_384_bsAUTO_lr0.001_do0.0_train500_epoch2,16,2,0.001,"(3, 384, 384)",Quadro RTX 6000,58.43,15309.18,['GELU'],304715752,1000,0.0,500,100
2025-04-30 07:19:16,2025-04-30 07:35:15,vit_large_patch16_384,vit_large_patch16_384_bsAUTO_lr0.001_do0.3_train2000_epoch4,16,4,0.001,"(3, 384, 384)",Quadro RTX 6000,234.55,15309.18,['GELU'],304715752,1000,0.3,2000,100
2025-04-30 07:35:15,2025-04-30 07:41:26,vit_large_patch16_384,vit_large_patch16_384_bsAUTO_lr0.01_do0.0_train500_epoch6,16,6,0.01,"(3, 384, 384)",Quadro RTX 6000,58.53,15309.18,['GELU'],304715752,1000,0.0,500,100
2025-04-30 07:41:26,2025-04-30 08:05:15,vit_large_patch16_384,vit_large_patch16_384_bsAUTO_lr0.001_do0.1_train2000_epoch6,16,6,0.001,"(3, 384, 384)",Quadro RTX 6000,234.86,15309.18,['GELU'],304715752,1000,0.1,2000,200
2025-04-30 08:05:15,2025-04-30 08:05:36,vit_large_patch16_384,vit_large_patch16_384_bsAUTO_lr0.01_do0.1_train500_epoch4,FAILED,4,0.01,"(3, 512, 512)",Quadro RTX 6000,,,,,,0.1,500,100
2025-04-30 08:05:36,2025-04-30 08:29:26,vit_large_patch16_384,vit_large_patch16_384_bsAUTO_lr0.01_do0.1_train2000_epoch6,16,6,0.01,"(3, 384, 384)",Quadro RTX 6000,234.33,15309.18,['GELU'],304715752,1000,0.1,2000,200
2025-04-30 08:29:26,2025-04-30 08:33:42,vit_large_patch16_384,vit_large_patch16_384_bsAUTO_lr0.001_do0.0_train500_epoch4,16,4,0.001,"(3, 384, 384)",Quadro RTX 6000,58.81,15309.18,['GELU'],304715752,1000,0.0,500,200
2025-04-30 08:33:42,2025-04-30 08:34:01,vit_large_patch16_384,vit_large_patch16_384_bsAUTO_lr0.001_do0.1_train500_epoch4,FAILED,4,0.001,"(3, 512, 512)",Quadro RTX 6000,,,,,,0.1,500,100
2025-04-30 08:34:01,2025-04-30 08:34:22,vit_large_patch16_384,vit_large_patch16_384_bsAUTO_lr0.0001_do0.0_train2000_epoch2,FAILED,2,0.0001,"(3, 512, 512)",Quadro RTX 6000,,,,,,0.0,2000,100
2025-04-30 08:34:22,2025-04-30 09:13:51,vit_large_patch16_384,vit_large_patch16_384_bsAUTO_lr0.001_do0.0_train5000_epoch4,16,4,0.001,"(3, 384, 384)",Quadro RTX 6000,586.77,15309.18,['GELU'],304715752,1000,0.0,5000,100
2025-04-30 09:13:51,2025-04-30 09:14:14,vit_large_patch16_384,vit_large_patch16_384_bsAUTO_lr0.001_do0.0_train500_epoch2,FAILED,2,0.001,"(3, 512, 512)",Quadro RTX 6000,,,,,,0.0,500,200
2025-04-30 09:14:14,2025-04-30 09:22:24,vit_large_patch16_384,vit_large_patch16_384_bsAUTO_lr0.0001_do0.3_train2000_epoch2,16,2,0.0001,"(3, 384, 384)",Quadro RTX 6000,234.93,15309.18,['GELU'],304715752,1000,0.3,2000,200
2025-04-30 09:22:24,2025-04-30 09:26:41,vit_large_patch16_384,vit_large_patch16_384_bsAUTO_lr0.01_do0.3_train500_epoch4,16,4,0.01,"(3, 384, 384)",Quadro RTX 6000,58.67,15309.18,['GELU'],304715752,1000,0.3,500,200
2025-04-30 09:26:41,2025-04-30 09:28:58,vit_large_patch16_384,vit_large_patch16_384_bsAUTO_lr0.01_do0.1_train500_epoch2,16,2,0.01,"(3, 384, 384)",Quadro RTX 6000,58.5,15309.18,['GELU'],304715752,1000,0.1,500,200
2025-04-30 09:28:58,2025-04-30 10:27:56,vit_large_patch16_384,vit_large_patch16_384_bsAUTO_lr0.001_do0.3_train5000_epoch6,16,6,0.001,"(3, 384, 384)",Quadro RTX 6000,586.28,15309.18,['GELU'],304715752,1000,0.3,5000,100
2025-04-30 10:27:56,2025-04-30 10:28:16,vit_large_patch16_384,vit_large_patch16_384_bsAUTO_lr0.01_do0.0_train5000_epoch6,FAILED,6,0.01,"(3, 512, 512)",Quadro RTX 6000,,,,,,0.0,5000,200
2025-04-30 10:28:16,2025-04-30 10:28:37,vit_large_patch16_384,vit_large_patch16_384_bsAUTO_lr0.0001_do0.1_train500_epoch6,FAILED,6,0.0001,"(3, 512, 512)",Quadro RTX 6000,,,,,,0.1,500,200
2025-04-30 10:28:37,2025-04-30 10:52:24,vit_large_patch16_384,vit_large_patch16_384_bsAUTO_lr0.0001_do0.3_train2000_epoch6,16,6,0.0001,"(3, 384, 384)",Quadro RTX 6000,234.72,15309.18,['GELU'],304715752,1000,0.3,2000,100
2025-04-30 10:52:24,2025-04-30 10:52:46,vit_large_patch16_384,vit_large_patch16_384_bsAUTO_lr0.0001_do0.1_train5000_epoch6,FAILED,6,0.0001,"(3, 512, 512)",Quadro RTX 6000,,,,,,0.1,5000,200
2025-04-30 10:52:46,2025-04-30 11:08:47,vit_large_patch16_384,vit_large_patch16_384_bsAUTO_lr0.01_do0.0_train2000_epoch4,16,4,0.01,"(3, 384, 384)",Quadro RTX 6000,234.75,15309.18,['GELU'],304715752,1000,0.0,2000,100
2025-04-30 11:08:47,2025-04-30 11:09:08,vit_large_patch16_384,vit_large_patch16_384_bsAUTO_lr0.01_do0.3_train5000_epoch6,FAILED,6,0.01,"(3, 512, 512)",Quadro RTX 6000,,,,,,0.3,5000,100
2025-04-30 11:09:08,2025-04-30 11:09:31,vit_large_patch16_384,vit_large_patch16_384_bsAUTO_lr0.001_do0.3_train2000_epoch2,FAILED,2,0.001,"(3, 512, 512)",Quadro RTX 6000,,,,,,0.3,2000,100
2025-04-30 11:09:31,2025-04-30 11:09:53,vit_large_patch16_384,vit_large_patch16_384_bsAUTO_lr0.001_do0.3_train5000_epoch4,FAILED,4,0.001,"(3, 512, 512)",Quadro RTX 6000,,,,,,0.3,5000,100
2025-04-30 11:09:53,2025-04-30 11:10:15,vit_large_patch16_384,vit_large_patch16_384_bsAUTO_lr0.0001_do0.1_train500_epoch6,FAILED,6,0.0001,"(3, 512, 512)",Quadro RTX 6000,,,,,,0.1,500,100
2025-04-30 11:10:15,2025-04-30 11:10:37,vit_large_patch16_384,vit_large_patch16_384_bsAUTO_lr0.01_do0.1_train500_epoch6,FAILED,6,0.01,"(3, 512, 512)",Quadro RTX 6000,,,,,,0.1,500,200
2025-04-30 11:10:37,2025-04-30 11:14:52,vit_large_patch16_384,vit_large_patch16_384_bsAUTO_lr0.0001_do0.1_train500_epoch4,16,4,0.0001,"(3, 384, 384)",Quadro RTX 6000,58.48,15309.18,['GELU'],304715752,1000,0.1,500,200
2025-04-30 11:14:52,2025-04-30 11:38:42,vit_large_patch16_384,vit_large_patch16_384_bsAUTO_lr0.01_do0.0_train2000_epoch6,16,6,0.01,"(3, 384, 384)",Quadro RTX 6000,234.75,15309.18,['GELU'],304715752,1000,0.0,2000,200
2025-04-30 11:38:42,2025-04-30 11:39:05,vit_large_patch16_384,vit_large_patch16_384_bsAUTO_lr0.0001_do0.3_train5000_epoch4,FAILED,4,0.0001,"(3, 512, 512)",Quadro RTX 6000,,,,,,0.3,5000,200
2025-04-30 11:39:05,2025-04-30 11:39:25,vit_large_patch16_384,vit_large_patch16_384_bsAUTO_lr0.01_do0.3_train500_epoch2,FAILED,2,0.01,"(3, 512, 512)",Quadro RTX 6000,,,,,,0.3,500,200
2025-04-30 11:39:25,2025-04-30 11:45:41,vit_large_patch16_384,vit_large_patch16_384_bsAUTO_lr0.01_do0.3_train500_epoch6,16,6,0.01,"(3, 384, 384)",Quadro RTX 6000,58.69,15309.18,['GELU'],304715752,1000,0.3,500,100
2025-04-30 11:45:41,2025-04-30 11:53:52,vit_large_patch16_384,vit_large_patch16_384_bsAUTO_lr0.001_do0.0_train2000_epoch2,16,2,0.001,"(3, 384, 384)",Quadro RTX 6000,235.25,15309.18,['GELU'],304715752,1000,0.0,2000,100
2025-04-30 11:53:52,2025-04-30 11:54:15,vit_large_patch16_384,vit_large_patch16_384_bsAUTO_lr0.01_do0.0_train5000_epoch4,FAILED,4,0.01,"(3, 512, 512)",Quadro RTX 6000,,,,,,0.0,5000,200
2025-04-30 11:54:15,2025-04-30 11:54:37,vit_large_patch16_384,vit_large_patch16_384_bsAUTO_lr0.001_do0.3_train5000_epoch6,FAILED,6,0.001,"(3, 512, 512)",Quadro RTX 6000,,,,,,0.3,5000,100
2025-04-30 11:54:37,2025-04-30 11:55:00,vit_large_patch16_384,vit_large_patch16_384_bsAUTO_lr0.0001_do0.3_train5000_epoch6,FAILED,6,0.0001,"(3, 512, 512)",Quadro RTX 6000,,,,,,0.3,5000,100
2025-04-30 11:55:00,2025-04-30 11:55:22,vit_large_patch16_384,vit_large_patch16_384_bsAUTO_lr0.001_do0.3_train500_epoch4,FAILED,4,0.001,"(3, 512, 512)",Quadro RTX 6000,,,,,,0.3,500,200
2025-04-30 11:55:22,2025-04-30 11:55:42,vit_large_patch16_384,vit_large_patch16_384_bsAUTO_lr0.001_do0.1_train5000_epoch6,FAILED,6,0.001,"(3, 512, 512)",Quadro RTX 6000,,,,,,0.1,5000,200
2025-04-30 11:55:42,2025-04-30 11:56:04,vit_large_patch16_384,vit_large_patch16_384_bsAUTO_lr0.01_do0.1_train5000_epoch2,FAILED,2,0.01,"(3, 512, 512)",Quadro RTX 6000,,,,,,0.1,5000,200
2025-04-30 11:56:04,2025-04-30 11:58:21,vit_large_patch16_384,vit_large_patch16_384_bsAUTO_lr0.0001_do0.0_train500_epoch2,16,2,0.0001,"(3, 384, 384)",Quadro RTX 6000,58.2,15309.18,['GELU'],304715752,1000,0.0,500,200
2025-04-30 11:58:21,2025-04-30 11:58:44,vit_large_patch16_384,vit_large_patch16_384_bsAUTO_lr0.001_do0.3_train5000_epoch6,FAILED,6,0.001,"(3, 512, 512)",Quadro RTX 6000,,,,,,0.3,5000,200
2025-04-30 11:58:44,2025-04-30 12:57:56,vit_large_patch16_384,vit_large_patch16_384_bsAUTO_lr0.01_do0.0_train5000_epoch6,16,6,0.01,"(3, 384, 384)",Quadro RTX 6000,588.49,15309.18,['GELU'],304715752,1000,0.0,5000,200
2025-04-30 12:57:56,2025-04-30 13:06:10,vit_large_patch16_384,vit_large_patch16_384_bsAUTO_lr0.0001_do0.0_train2000_epoch2,16,2,0.0001,"(3, 384, 384)",Quadro RTX 6000,235.79,15309.18,['GELU'],304715752,1000,0.0,2000,100
2025-04-30 13:06:10,2025-04-30 13:06:29,vit_large_patch16_384,vit_large_patch16_384_bsAUTO_lr0.01_do0.3_train500_epoch6,FAILED,6,0.01,"(3, 512, 512)",Quadro RTX 6000,,,,,,0.3,500,100
2025-04-30 13:06:29,2025-04-30 13:06:49,vit_large_patch16_384,vit_large_patch16_384_bsAUTO_lr0.0001_do0.0_train2000_epoch6,FAILED,6,0.0001,"(3, 512, 512)",Quadro RTX 6000,,,,,,0.0,2000,200
2025-04-30 13:06:49,2025-04-30 13:22:51,vit_large_patch16_384,vit_large_patch16_384_bsAUTO_lr0.01_do0.3_train2000_epoch4,16,4,0.01,"(3, 384, 384)",Quadro RTX 6000,235.49,15309.18,['GELU'],304715752,1000,0.3,2000,100
2025-04-30 13:22:51,2025-04-30 13:29:06,vit_large_patch16_384,vit_large_patch16_384_bsAUTO_lr0.01_do0.3_train500_epoch6,16,6,0.01,"(3, 384, 384)",Quadro RTX 6000,58.97,15309.18,['GELU'],304715752,1000,0.3,500,200
2025-04-30 13:29:06,2025-04-30 13:49:08,vit_large_patch16_384,vit_large_patch16_384_bsAUTO_lr0.01_do0.0_train5000_epoch2,16,2,0.01,"(3, 384, 384)",Quadro RTX 6000,589.35,15309.18,['GELU'],304715752,1000,0.0,5000,100
2025-04-30 13:49:08,2025-04-30 13:49:31,vit_large_patch16_384,vit_large_patch16_384_bsAUTO_lr0.0001_do0.1_train5000_epoch4,FAILED,4,0.0001,"(3, 512, 512)",Quadro RTX 6000,,,,,,0.1,5000,100
2025-04-30 13:49:31,2025-04-30 13:55:48,vit_large_patch16_384,vit_large_patch16_384_bsAUTO_lr0.0001_do0.0_train500_epoch6,16,6,0.0001,"(3, 384, 384)",Quadro RTX 6000,59.51,15309.18,['GELU'],304715752,1000,0.0,500,100
2025-04-30 13:55:48,2025-04-30 13:56:08,vit_large_patch16_384,vit_large_patch16_384_bsAUTO_lr0.0001_do0.1_train5000_epoch4,FAILED,4,0.0001,"(3, 512, 512)",Quadro RTX 6000,,,,,,0.1,5000,200
2025-04-30 13:56:08,2025-04-30 13:56:30,vit_large_patch16_384,vit_large_patch16_384_bsAUTO_lr0.0001_do0.3_train5000_epoch2,FAILED,2,0.0001,"(3, 512, 512)",Quadro RTX 6000,,,,,,0.3,5000,100
2025-04-30 13:56:30,2025-04-30 13:58:47,vit_large_patch16_384,vit_large_patch16_384_bsAUTO_lr0.001_do0.3_train500_epoch2,16,2,0.001,"(3, 384, 384)",Quadro RTX 6000,58.51,15309.18,['GELU'],304715752,1000,0.3,500,100
2025-04-30 13:58:47,2025-04-30 13:59:09,vit_large_patch16_384,vit_large_patch16_384_bsAUTO_lr0.01_do0.1_train500_epoch6,FAILED,6,0.01,"(3, 512, 512)",Quadro RTX 6000,,,,,,0.1,500,100
2025-04-30 13:59:09,2025-04-30 13:59:28,vit_large_patch16_384,vit_large_patch16_384_bsAUTO_lr0.0001_do0.1_train2000_epoch2,FAILED,2,0.0001,"(3, 512, 512)",Quadro RTX 6000,,,,,,0.1,2000,200
2025-04-30 13:59:28,2025-04-30 14:05:42,vit_large_patch16_384,vit_large_patch16_384_bsAUTO_lr0.01_do0.1_train500_epoch6,16,6,0.01,"(3, 384, 384)",Quadro RTX 6000,58.55,15309.18,['GELU'],304715752,1000,0.1,500,200
2025-04-30 14:05:42,2025-04-30 14:06:02,vit_large_patch16_384,vit_large_patch16_384_bsAUTO_lr0.0001_do0.3_train2000_epoch2,FAILED,2,0.0001,"(3, 512, 512)",Quadro RTX 6000,,,,,,0.3,2000,200
2025-04-30 14:06:02,2025-04-30 14:10:17,vit_large_patch16_384,vit_large_patch16_384_bsAUTO_lr0.01_do0.0_train500_epoch4,16,4,0.01,"(3, 384, 384)",Quadro RTX 6000,58.44,15309.18,['GELU'],304715752,1000,0.0,500,100
2025-04-30 14:10:17,2025-04-30 14:10:38,vit_large_patch16_384,vit_large_patch16_384_bsAUTO_lr0.001_do0.1_train5000_epoch4,FAILED,4,0.001,"(3, 512, 512)",Quadro RTX 6000,,,,,,0.1,5000,200
2025-04-30 14:10:38,2025-04-30 14:10:58,vit_large_patch16_384,vit_large_patch16_384_bsAUTO_lr0.01_do0.1_train2000_epoch2,FAILED,2,0.01,"(3, 512, 512)",Quadro RTX 6000,,,,,,0.1,2000,200
2025-04-30 14:10:58,2025-04-30 14:19:08,vit_large_patch16_384,vit_large_patch16_384_bsAUTO_lr0.01_do0.3_train2000_epoch2,16,2,0.01,"(3, 384, 384)",Quadro RTX 6000,235.29,15309.18,['GELU'],304715752,1000,0.3,2000,200
2025-04-30 14:19:08,2025-04-30 14:19:29,vit_large_patch16_384,vit_large_patch16_384_bsAUTO_lr0.001_do0.0_train2000_epoch6,FAILED,6,0.001,"(3, 512, 512)",Quadro RTX 6000,,,,,,0.0,2000,100
2025-04-30 14:19:29,2025-04-30 14:59:05,vit_large_patch16_384,vit_large_patch16_384_bsAUTO_lr0.0001_do0.1_train5000_epoch4,16,4,0.0001,"(3, 384, 384)",Quadro RTX 6000,589.24,15309.18,['GELU'],304715752,1000,0.1,5000,200
2025-04-30 14:59:05,2025-04-30 15:03:19,vit_large_patch16_384,vit_large_patch16_384_bsAUTO_lr0.01_do0.3_train500_epoch4,16,4,0.01,"(3, 384, 384)",Quadro RTX 6000,58.54,15309.18,['GELU'],304715752,1000,0.3,500,100
2025-04-30 15:03:19,2025-04-30 15:03:41,vit_large_patch16_384,vit_large_patch16_384_bsAUTO_lr0.01_do0.3_train2000_epoch4,FAILED,4,0.01,"(3, 512, 512)",Quadro RTX 6000,,,,,,0.3,2000,200
2025-04-30 15:03:41,2025-04-30 15:04:04,vit_large_patch16_384,vit_large_patch16_384_bsAUTO_lr0.001_do0.3_train500_epoch2,FAILED,2,0.001,"(3, 512, 512)",Quadro RTX 6000,,,,,,0.3,500,100
2025-04-30 15:04:04,2025-04-30 15:43:22,vit_large_patch16_384,vit_large_patch16_384_bsAUTO_lr0.0001_do0.1_train5000_epoch4,16,4,0.0001,"(3, 384, 384)",Quadro RTX 6000,584.46,15309.18,['GELU'],304715752,1000,0.1,5000,100
2025-04-30 15:43:22,2025-04-30 15:43:45,vit_large_patch16_384,vit_large_patch16_384_bsAUTO_lr0.001_do0.1_train2000_epoch4,FAILED,4,0.001,"(3, 512, 512)",Quadro RTX 6000,,,,,,0.1,2000,200
2025-04-30 15:43:45,2025-04-30 15:47:58,vit_large_patch16_384,vit_large_patch16_384_bsAUTO_lr0.001_do0.3_train500_epoch4,16,4,0.001,"(3, 384, 384)",Quadro RTX 6000,58.1,15309.18,['GELU'],304715752,1000,0.3,500,100
2025-04-30 15:47:58,2025-04-30 16:07:49,vit_large_patch16_384,vit_large_patch16_384_bsAUTO_lr0.001_do0.0_train5000_epoch2,16,2,0.001,"(3, 384, 384)",Quadro RTX 6000,585.28,15309.18,['GELU'],304715752,1000,0.0,5000,200
2025-04-30 16:07:49,2025-04-30 16:15:59,vit_large_patch16_384,vit_large_patch16_384_bsAUTO_lr0.001_do0.1_train2000_epoch2,16,2,0.001,"(3, 384, 384)",Quadro RTX 6000,234.99,15309.18,['GELU'],304715752,1000,0.1,2000,100
2025-04-30 16:15:59,2025-04-30 17:15:07,vit_large_patch16_384,vit_large_patch16_384_bsAUTO_lr0.0001_do0.1_train5000_epoch6,16,6,0.0001,"(3, 384, 384)",Quadro RTX 6000,588.03,15309.18,['GELU'],304715752,1000,0.1,5000,200
2025-04-30 17:15:07,2025-04-30 17:15:29,vit_large_patch16_384,vit_large_patch16_384_bsAUTO_lr0.0001_do0.0_train2000_epoch2,FAILED,2,0.0001,"(3, 512, 512)",Quadro RTX 6000,,,,,,0.0,2000,200
2025-04-30 17:15:29,2025-04-30 17:15:52,vit_large_patch16_384,vit_large_patch16_384_bsAUTO_lr0.0001_do0.0_train2000_epoch6,FAILED,6,0.0001,"(3, 512, 512)",Quadro RTX 6000,,,,,,0.0,2000,100
2025-04-30 17:15:52,2025-04-30 17:16:14,vit_large_patch16_384,vit_large_patch16_384_bsAUTO_lr0.01_do0.0_train2000_epoch4,FAILED,4,0.01,"(3, 512, 512)",Quadro RTX 6000,,,,,,0.0,2000,200
2025-04-30 17:16:14,2025-04-30 17:24:23,vit_large_patch16_384,vit_large_patch16_384_bsAUTO_lr0.01_do0.3_train2000_epoch2,16,2,0.01,"(3, 384, 384)",Quadro RTX 6000,234.2,15309.18,['GELU'],304715752,1000,0.3,2000,100
2025-04-30 17:24:23,2025-04-30 17:24:44,vit_large_patch16_384,vit_large_patch16_384_bsAUTO_lr0.001_do0.3_train500_epoch2,FAILED,2,0.001,"(3, 512, 512)",Quadro RTX 6000,,,,,,0.3,500,200
2025-04-30 17:24:44,2025-04-30 17:27:01,vit_large_patch16_384,vit_large_patch16_384_bsAUTO_lr0.001_do0.1_train500_epoch2,16,2,0.001,"(3, 384, 384)",Quadro RTX 6000,58.55,15309.18,['GELU'],304715752,1000,0.1,500,200
2025-04-30 17:27:01,2025-04-30 17:27:22,vit_large_patch16_384,vit_large_patch16_384_bsAUTO_lr0.0001_do0.0_train500_epoch4,FAILED,4,0.0001,"(3, 512, 512)",Quadro RTX 6000,,,,,,0.0,500,100
2025-04-30 17:27:22,2025-04-30 17:27:42,vit_large_patch16_384,vit_large_patch16_384_bsAUTO_lr0.001_do0.0_train500_epoch2,FAILED,2,0.001,"(3, 512, 512)",Quadro RTX 6000,,,,,,0.0,500,100
2025-04-30 17:27:42,2025-04-30 17:51:34,vit_large_patch16_384,vit_large_patch16_384_bsAUTO_lr0.0001_do0.1_train2000_epoch6,16,6,0.0001,"(3, 384, 384)",Quadro RTX 6000,235.09,15309.18,['GELU'],304715752,1000,0.1,2000,200
